date,home,away,team,PTS,FG%,3P%,OREB,DREB,AST,STL,BLK,win
2019-11-29,PHX,DAL,PHX,113,44.1,34.2,11,36,29,3,3,0
2019-11-29,PHX,DAL,DAL,120,41.2,36.2,9,38,20,7,3,1
2019-11-29,POR,CHI,POR,107,45.2,33.3,8,41,20,6,11,1
2019-11-29,POR,CHI,CHI,103,38.3,36.8,11,36,24,8,2,0
2019-11-29,SAS,LAC,SAS,107,43.0,38.9,8,40,28,8,8,1
2019-11-29,SAS,LAC,LAC,97,39.1,36.4,9,39,23,6,5,0
2019-11-30,HOU,ATL,HOU,158,58.4,49.0,13,39,30,9,2,1
2019-11-30,HOU,ATL,ATL,111,42.7,32.6,8,21,26,5,2,0
2019-11-30,MIL,CHA,MIL,137,56.3,45.5,7,46,41,7,3,1
2019-11-30,MIL,CHA,CHA,96,36.6,33.3,15,38,21,4,1,0
2019-11-30,PHI,IND,PHI,119,49.4,47.8,4,28,27,12,5,1
2019-11-30,PHI,IND,IND,116,55.3,50.0,3,28,22,7,3,0
2019-11-30,SAC,DEN,SAC,100,38.5,24.2,13,37,22,12,4,1
2019-11-30,SAC,DEN,DEN,97,41.4,34.4,9,39,23,11,5,0
2019-12-01,BKN,MIA,BKN,106,44.0,33.3,9,39,24,3,5,0
2019-12-01,BKN,MIA,MIA,109,38.9,32.4,16,35,16,3,2,1
2019-12-01,DET,SAS,DET,132,59.1,48.4,11,39,33,5,5,1
2019-12-01,DET,SAS,SAS,98,40.9,26.9,7,24,20,11,6,0
2019-12-01,LAC,WAS,LAC,150,55.3,43.8,10,42,22,8,5,1
2019-12-01,LAC,WAS,WAS,125,46.1,36.7,12,31,32,10,1,0
2019-12-01,LAL,DAL,LAL,100,46.0,25.9,9,36,25,9,3,0
2019-12-01,LAL,DAL,DAL,114,43.3,34.7,16,35,24,11,1,1
2019-12-01,MIN,MEM,MIN,107,38.8,30.6,10,43,22,7,6,0
2019-12-01,MIN,MEM,MEM,115,41.0,40.0,12,38,27,8,3,1
2019-12-01,NOP,OKC,NOP,104,44.8,44.7,3,38,22,6,7,0
2019-12-01,NOP,OKC,OKC,107,46.9,33.3,5,42,19,5,3,1
2019-12-01,NYK,BOS,NYK,104,46.1,30.8,8,31,15,7,6,0
2019-12-01,NYK,BOS,BOS,113,44.1,36.6,16,28,25,5,7,1
2019-12-01,ORL,GSW,ORL,100,42.5,33.3,12,36,21,7,8,1
2019-12-01,ORL,GSW,GSW,96,39.6,26.1,15,31,21,6,5,0
2019-12-01,TOR,UTA,TOR,130,52.2,52.8,7,36,36,14,8,1
2019-12-01,TOR,UTA,UTA,110,42.2,37.1,15,36,21,5,3,0
2019-12-02,ATL,GSW,ATL,104,46.1,27.6,11,27,21,13,4,1
2019-12-02,ATL,GSW,GSW,79,39.8,17.6,18,28,17,11,8,0
2019-12-02,CHA,PHX,CHA,104,45.2,28.0,14,39,27,4,7,0
2019-12-02,CHA,PHX,PHX,109,44.3,21.4,9,28,30,12,7,1
2019-12-02,MEM,IND,MEM,104,42.7,26.3,8,30,23,5,6,0
2019-12-02,MEM,IND,IND,117,50.0,42.1,8,36,31,4,2,1
2019-12-02,MIL,NYK,MIL,132,55.8,45.7,10,47,30,7,4,1
2019-12-02,MIL,NYK,NYK,88,30.8,25.6,14,28,13,4,7,0
2019-12-02,PHI,UTA,PHI,103,40.7,50.0,8,39,24,12,3,1
2019-12-02,PHI,UTA,UTA,94,46.9,22.7,5,37,23,6,8,0
2019-12-02,SAC,CHI,SAC,106,48.2,27.3,10,31,22,7,5,0
2019-12-02,SAC,CHI,CHI,113,48.0,43.2,3,29,20,9,0,1
2019-12-03,CLE,DET,CLE,94,42.2,29.6,12,28,16,6,6,0
2019-12-03,CLE,DET,DET,127,54.3,51.4,10,36,33,11,7,1
2019-12-03,DEN,LAL,DEN,96,40.7,20.7,7,28,26,9,4,0
2019-12-03,DEN,LAL,LAL,105,46.4,29.2,14,42,24,8,5,1
2019-12-03,LAC,POR,LAC,117,45.7,50.0,11,38,25,7,3,1
2019-12-03,LAC,POR,POR,97,42.9,25.9,12,37,20,5,6,0
2019-12-03,NOP,DAL,NOP,97,40.4,26.8,9,38,20,4,4,0
2019-12-03,NOP,DAL,DAL,118,43.2,42.2,10,41,22,5,8,1
2019-12-03,SAS,HOU,SAS,135,47.2,43.3,12,44,35,10,8,1
2019-12-03,SAS,HOU,HOU,133,37.8,29.4,18,42,22,11,7,0
2019-12-03,TOR,MIA,TOR,110,38.5,25.6,9,39,25,5,4,0
2019-12-03,TOR,MIA,MIA,121,45.5,39.5,10,45,29,4,7,1
2019-12-03,WAS,ORL,WAS,120,50.6,34.3,5,33,22,9,3,0
2019-12-03,WAS,ORL,ORL,127,51.1,48.4,8,40,26,3,4,1
2019-12-04,ATL,BKN,ATL,118,53.3,34.6,9,26,24,8,9,0
2019-12-04,ATL,BKN,BKN,130,49.5,45.2,18,35,26,8,6,1
2019-12-04,BOS,MIA,BOS,112,44.3,39.0,10,36,21,8,8,1
2019-12-04,BOS,MIA,MIA,93,44.2,36.8,8,32,20,7,2,0
2019-12-04,CHA,GSW,CHA,106,46.0,43.8,11,33,30,11,7,1
2019-12-04,CHA,GSW,GSW,91,46.2,39.1,6,31,18,7,3,0
2019-12-04,CHI,MEM,CHI,106,42.9,39.4,10,40,22,5,13,1
2019-12-04,CHI,MEM,MEM,99,38.5,23.3,11,35,24,14,6,0
2019-12-04,DAL,MIN,DAL,121,50.0,29.7,13,32,24,5,5,1
2019-12-04,DAL,MIN,MIN,114,41.6,44.7,15,29,23,5,7,0
2019-12-04,DET,MIL,DET,103,41.9,30.6,9,31,25,5,3,0
2019-12-04,DET,MIL,MIL,127,48.9,40.0,10,45,25,7,8,1
2019-12-04,OKC,IND,OKC,100,48.8,34.6,8,29,25,3,5,0
2019-12-04,OKC,IND,IND,107,48.3,37.5,11,28,19,5,1,1
2019-12-04,ORL,PHX,ORL,128,57.6,56.0,11,34,27,9,7,1
2019-12-04,ORL,PHX,PHX,114,48.9,45.5,8,21,36,10,0,0
2019-12-04,POR,SAC,POR,127,56.0,50.0,6,37,28,6,10,1
2019-12-04,POR,SAC,SAC,116,46.3,32.4,13,31,26,7,7,0
2019-12-04,UTA,LAL,UTA,96,41.0,45.2,8,32,20,3,3,0
2019-12-04,UTA,LAL,LAL,121,51.1,48.3,8,38,27,13,12,1
2019-12-05,NOP,PHX,NOP,132,50.6,41.5,6,34,27,13,9,0
2019-12-05,NOP,PHX,PHX,139,47.2,38.9,19,32,30,16,6,1
2019-12-05,NYK,DEN,NYK,92,41.0,26.5,5,28,23,9,7,0
2019-12-05,NYK,DEN,DEN,129,56.3,53.8,9,39,38,8,5,1
2019-12-05,TOR,HOU,TOR,109,43.2,30.8,12,33,27,14,5,0
2019-12-05,TOR,HOU,HOU,119,40.8,40.0,20,34,29,11,2,1
2019-12-05,WAS,PHI,WAS,119,45.6,40.7,13,28,25,9,1,1
2019-12-05,WAS,PHI,PHI,113,53.2,46.4,8,36,25,7,6,0
2019-12-06,BOS,DEN,BOS,108,53.7,37.1,4,33,21,5,5,1
2019-12-06,BOS,DEN,DEN,95,41.5,16.7,12,29,18,5,4,0
2019-12-06,CHA,BKN,CHA,104,43.4,42.5,10,24,23,6,6,0
2019-12-06,CHA,BKN,BKN,111,47.7,39.5,15,34,35,12,5,1
2019-12-06,CHI,GSW,CHI,98,44.3,41.5,10,27,21,11,2,0
2019-12-06,CHI,GSW,GSW,100,53.5,37.5,6,33,24,9,4,1
2019-12-06,CLE,ORL,CLE,87,42.2,29.4,10,35,22,9,7,0
2019-12-06,CLE,ORL,ORL,93,39.0,34.6,10,33,19,10,9,1
2019-12-06,DET,IND,DET,108,44.8,44.0,14,37,21,7,5,1
2019-12-06,DET,IND,IND,101,45.8,37.5,5,28,24,8,9,0
2019-12-06,MIA,WAS,MIA,112,48.8,35.7,11,39,28,6,7,1
2019-12-06,MIA,WAS,WAS,103,42.9,30.8,9,30,29,6,4,0
2019-12-06,MIL,LAC,MIL,119,46.8,38.9,13,40,29,11,6,1
2019-12-06,MIL,LAC,LAC,91,35.1,25.0,12,36,18,9,4,0
2019-12-06,OKC,MIN,OKC,139,55.7,27.8,9,30,19,8,9,1
2019-12-06,OKC,MIN,MIN,127,52.1,34.2,10,26,25,8,2,0
2019-12-06,POR,LAL,POR,113,45.3,29.4,4,30,20,9,4,0
2019-12-06,POR,LAL,LAL,136,54.1,47.2,3,42,26,10,8,1
2019-12-06,SAS,SAC,SAS,105,42.7,34.4,13,39,25,10,5,1
2019-12-06,SAS,SAC,SAC,104,39.2,26.5,16,36,19,10,3,0
2019-12-07,DAL,NOP,DAL,130,53.5,34.2,8,47,25,8,4,1
2019-12-07,DAL,NOP,NOP,84,36.0,9.4,8,26,17,4,2,0
2019-12-07,HOU,PHX,HOU,115,45.1,27.5,10,41,21,10,7,1
2019-12-07,HOU,PHX,PHX,109,41.7,31.4,13,38,29,4,3,0
2019-12-07,NYK,IND,NYK,103,40.6,32.3,15,37,24,11,6,0
2019-12-07,NYK,IND,IND,104,48.2,42.9,5,37,26,7,9,1
2019-12-07,PHI,CLE,PHI,141,63.3,42.3,10,41,43,13,8,1
2019-12-07,PHI,CLE,CLE,94,37.5,25.7,11,24,20,4,0,0
2019-12-07,UTA,MEM,UTA,126,56.3,55.9,9,32,32,8,0,1
2019-12-07,UTA,MEM,MEM,112,53.1,28.6,5,23,23,15,3,0
2019-12-08,BKN,DEN,BKN,105,46.0,25.0,10,38,25,5,1,1
2019-12-08,BKN,DEN,DEN,102,40.4,42.9,7,30,25,4,5,0
2019-12-08,CHA,ATL,CHA,107,40.0,35.5,13,31,22,8,3,0
2019-12-08,CHA,ATL,ATL,122,48.4,40.0,11,37,28,8,8,1
2019-12-08,DAL,SAC,DAL,106,47.7,38.6,10,30,24,3,1,0
2019-12-08,DAL,SAC,SAC,110,51.8,38.2,7,28,24,7,1,1
2019-12-08,LAL,MIN,LAL,142,58.5,45.2,10,31,32,9,1,1
2019-12-08,LAL,MIN,MIN,125,52.4,40.5,6,25,27,5,6,0
2019-12-08,MIA,CHI,MIA,110,41.6,31.4,10,33,20,9,2,1
2019-12-08,MIA,CHI,CHI,105,43.8,36.1,6,33,20,8,1,0
2019-12-08,PHI,TOR,PHI,110,50.6,43.8,6,34,31,7,5,1
2019-12-08,PHI,TOR,TOR,104,43.2,33.3,13,29,21,13,4,0
2019-12-08,POR,OKC,POR,96,36.0,27.3,18,33,16,7,8,0
2019-12-08,POR,OKC,OKC,108,41.2,34.4,13,41,12,7,2,1
2019-12-08,WAS,LAC,WAS,119,45.5,42.4,8,30,28,5,3,0
2019-12-08,WAS,LAC,LAC,135,52.1,37.5,9,36,27,8,4,1
2019-12-09,BOS,CLE,BOS,110,57.7,55.6,5,34,22,8,9,1
2019-12-09,BOS,CLE,CLE,88,39.6,22.6,18,27,18,8,2,0
2019-12-09,CHI,TOR,CHI,92,39.3,26.1,9,36,30,6,4,0
2019-12-09,CHI,TOR,TOR,93,37.8,24.1,14,40,19,8,9,1
2019-12-09,GSW,MEM,GSW,102,37.6,40.7,10,36,23,10,6,0
2019-12-09,GSW,MEM,MEM,110,50.0,37.5,1,41,29,13,6,1
2019-12-09,HOU,SAC,HOU,118,48.8,34.0,11,40,25,4,6,0
2019-12-09,HOU,SAC,SAC,119,45.5,44.4,9,28,24,14,5,1
2019-12-09,IND,LAC,IND,99,35.1,28.6,14,42,16,7,3,0
2019-12-09,IND,LAC,LAC,110,41.2,31.3,11,45,19,7,7,1
2019-12-09,MIL,ORL,MIL,110,46.7,39.0,10,44,30,7,4,1
2019-12-09,MIL,ORL,ORL,101,38.0,32.3,9,35,24,8,10,0
2019-12-09,NOP,DET,NOP,103,44.0,21.1,10,35,24,6,1,0
2019-12-09,NOP,DET,DET,105,42.4,31.4,10,36,15,6,3,1
2019-12-09,PHX,MIN,PHX,125,49.5,40.0,12,30,31,5,5,1
2019-12-09,PHX,MIN,MIN,109,47.1,27.3,11,34,14,6,7,0
2019-12-09,UTA,OKC,UTA,90,40.4,25.8,7,41,19,7,0,0
2019-12-09,UTA,OKC,OKC,104,47.1,28.6,2,44,21,9,7,1
2019-12-10,CHA,WAS,CHA,114,44.7,39.0,11,37,22,4,4,1
2019-12-10,CHA,WAS,WAS,107,42.2,31.4,13,32,27,7,7,0
2019-12-10,MIA,ATL,MIA,135,51.5,34.1,9,44,35,5,3,1
2019-12-10,MIA,ATL,ATL,121,47.4,37.0,4,33,30,4,6,0
2019-12-10,PHI,DEN,PHI,97,41.6,33.3,12,37,24,9,3,1
2019-12-10,PHI,DEN,DEN,92,43.5,25.9,5,33,29,12,9,0
2019-12-10,POR,NYK,POR,115,43.3,41.5,11,47,20,6,7,1
2019-12-10,POR,NYK,NYK,87,35.2,18.4,11,36,16,5,3,0
2019-12-11,BKN,CHA,BKN,108,43.2,26.3,17,35,20,5,3,0
2019-12-11,BKN,CHA,CHA,113,40.9,42.9,15,32,20,2,6,1
2019-12-11,CHI,ATL,CHI,136,57.4,45.8,7,35,32,15,7,1
2019-12-11,CHI,ATL,ATL,102,42.2,34.2,10,31,26,7,5,0
2019-12-11,CLE,HOU,CLE,110,51.7,40.6,9,27,29,8,4,0
2019-12-11,CLE,HOU,HOU,116,49.4,40.5,11,25,18,10,6,1
2019-12-11,GSW,NYK,GSW,122,43.3,27.0,14,32,27,10,6,0
2019-12-11,GSW,NYK,NYK,124,47.8,41.4,12,46,25,5,7,1
2019-12-11,IND,BOS,IND,122,48.2,40.0,5,31,27,11,4,1
2019-12-11,IND,BOS,BOS,117,49.4,38.9,8,36,25,6,4,0
2019-12-11,MIL,NOP,MIL,127,53.8,48.7,5,38,27,13,2,1
2019-12-11,MIL,NOP,NOP,112,44.3,35.6,7,35,29,8,5,0
2019-12-11,MIN,UTA,MIN,116,44.0,36.6,15,27,18,9,3,0
2019-12-11,MIN,UTA,UTA,127,56.6,45.7,11,34,23,4,7,1
2019-12-11,ORL,LAL,ORL,87,42.0,30.8,8,33,20,10,5,0
2019-12-11,ORL,LAL,LAL,96,42.5,38.7,12,37,20,10,4,1
2019-12-11,PHX,MEM,PHX,108,39.8,26.5,8,36,29,6,4,0
2019-12-11,PHX,MEM,MEM,115,48.3,41.7,7,48,23,8,4,1
2019-12-11,SAC,OKC,SAC,94,44.3,32.3,6,35,12,8,3,1
2019-12-11,SAC,OKC,OKC,93,43.0,39.4,7,36,24,8,8,0
2019-12-11,TOR,LAC,TOR,92,35.2,22.2,15,32,21,10,8,0
2019-12-11,TOR,LAC,LAC,112,44.2,30.0,12,38,29,8,5,1
2019-12-12,BOS,PHI,BOS,109,46.2,35.5,9,24,24,4,7,0
2019-12-12,BOS,PHI,PHI,115,50.0,50.0,8,37,27,4,8,1
2019-12-12,DEN,POR,DEN,114,47.7,50.0,15,33,25,6,2,1
2019-12-12,DEN,POR,POR,99,47.7,30.0,7,28,22,4,7,0
2019-12-12,DET,DAL,DET,111,44.9,35.7,5,29,23,8,2,0
2019-12-12,DET,DAL,DAL,122,51.1,36.4,11,41,25,4,5,1
2019-12-12,SAS,CLE,SAS,109,48.8,31.3,2,34,19,11,7,0
2019-12-12,SAS,CLE,CLE,117,45.8,33.3,11,39,22,6,3,1
2019-12-13,ATL,IND,ATL,100,41.5,21.4,12,38,24,6,4,0
2019-12-13,ATL,IND,IND,110,50.0,31.8,6,40,28,7,0,1
2019-12-13,CHI,CHA,CHI,73,30.0,20.6,11,34,20,11,7,0
2019-12-13,CHI,CHA,CHA,83,38.0,19.4,11,49,21,9,5,1
2019-12-13,MEM,MIL,MEM,114,38.8,40.8,11,34,27,9,5,0
2019-12-13,MEM,MIL,MIL,127,50.6,36.7,9,46,22,4,3,1
2019-12-13,MIA,LAL,MIA,110,45.9,30.3,5,29,24,8,2,0
2019-12-13,MIA,LAL,LAL,113,49.4,32.4,14,36,26,5,9,1
2019-12-13,MIN,LAC,MIN,117,44.7,24.4,7,32,17,9,3,0
2019-12-13,MIN,LAC,LAC,124,49.4,44.0,8,37,16,5,2,1
2019-12-13,ORL,HOU,ORL,107,44.0,40.5,13,24,24,3,6,0
2019-12-13,ORL,HOU,HOU,130,55.8,56.4,7,35,21,5,7,1
2019-12-13,PHI,NOP,PHI,116,49.4,35.0,9,38,24,7,8,1
2019-12-13,PHI,NOP,NOP,109,43.2,37.5,12,33,24,5,2,0
2019-12-13,SAC,NYK,SAC,101,47.0,43.6,8,33,19,0,3,0
2019-12-13,SAC,NYK,NYK,103,46.3,30.0,14,34,24,7,3,1
2019-12-13,UTA,GSW,UTA,114,46.8,42.1,7,36,22,5,3,1
2019-12-13,UTA,GSW,GSW,106,45.1,31.0,14,34,19,9,7,0
2019-12-14,CHI,LAC,CHI,109,47.1,45.2,12,38,21,12,9,1
2019-12-14,CHI,LAC,LAC,106,43.8,45.5,8,32,20,9,4,0
2019-12-14,DAL,MIA,DAL,118,44.6,38.6,8,40,30,4,3,0
2019-12-14,DAL,MIA,MIA,122,42.9,40.0,5,44,27,8,3,1
2019-12-14,DEN,OKC,DEN,110,50.6,25.9,10,34,30,6,3,1
2019-12-14,DEN,OKC,OKC,102,46.9,26.1,7,30,22,7,3,0
2019-12-14,HOU,DET,HOU,107,40.2,28.9,11,35,18,9,8,0
2019-12-14,HOU,DET,DET,115,44.6,32.4,11,44,27,6,6,1
2019-12-14,MEM,WAS,MEM,128,57.1,40.7,9,37,32,11,7,1
2019-12-14,MEM,WAS,WAS,111,42.4,36.8,11,23,22,12,4,0
2019-12-14,MIL,CLE,MIL,125,54.1,37.8,8,33,26,12,6,1
2019-12-14,MIL,CLE,CLE,108,45.6,42.9,12,33,27,10,3,0
2019-12-14,PHX,SAS,PHX,119,43.7,25.0,6,53,29,5,5,0
2019-12-14,PHX,SAS,SAS,121,41.5,26.7,10,52,23,6,9,1
2019-12-14,TOR,BKN,TOR,110,38.8,35.0,10,41,21,10,10,1
2019-12-14,TOR,BKN,BKN,102,38.6,26.1,13,46,24,4,7,0
2019-12-15,ATL,LAL,ATL,96,36.0,28.6,8,34,18,8,5,0
2019-12-15,ATL,LAL,LAL,101,42.9,16.1,13,43,21,14,9,1
2019-12-15,BKN,PHI,BKN,109,45.7,37.5,12,39,22,9,1,1
2019-12-15,BKN,PHI,PHI,89,43.0,19.2,7,31,19,9,13,0
2019-12-15,DEN,NYK,DEN,111,46.8,35.7,17,31,27,5,6,1
2019-12-15,DEN,NYK,NYK,105,46.8,25.0,14,33,20,9,2,0
2019-12-15,GSW,SAC,GSW,79,39.5,24.0,7,18,24,14,1,0
2019-12-15,GSW,SAC,SAC,100,60.3,45.5,4,34,27,9,3,1
2019-12-15,IND,CHA,IND,107,45.5,28.6,8,43,30,6,9,1
2019-12-15,IND,CHA,CHA,85,30.8,15.6,17,39,18,4,5,0
2019-12-15,NOP,ORL,NOP,119,53.4,44.2,11,29,34,6,7,0
2019-12-15,NOP,ORL,ORL,130,51.7,50.0,8,31,32,8,2,1
2019-12-16,DET,WAS,DET,119,47.7,33.3,12,24,29,6,4,0
2019-12-16,DET,WAS,WAS,133,55.7,52.9,7,28,31,6,5,1
2019-12-16,HOU,SAS,HOU,109,40.8,25.6,14,44,20,9,6,1
2019-12-16,HOU,SAS,SAS,107,42.9,36.4,8,45,23,5,4,0
2019-12-16,MEM,MIA,MEM,118,48.8,36.1,16,29,28,4,6,1
2019-12-16,MEM,MIA,MIA,111,45.7,45.8,7,28,22,9,7,0
2019-12-16,MIL,DAL,MIL,116,41.9,26.8,15,37,29,8,4,0
2019-12-16,MIL,DAL,DAL,120,46.6,39.0,8,44,27,5,6,1
2019-12-16,OKC,CHI,OKC,109,50.7,47.1,9,33,21,8,6,1
2019-12-16,OKC,CHI,CHI,106,49.4,29.0,5,26,27,17,6,0
2019-12-16,PHX,POR,PHX,110,45.6,35.3,11,33,31,11,5,0
2019-12-16,PHX,POR,POR,111,47.6,41.2,9,32,21,9,9,1
2019-12-16,TOR,CLE,TOR,133,58.4,50.0,6,35,31,7,2,1
2019-12-16,TOR,CLE,CLE,113,48.9,34.3,9,30,30,6,1,0
2019-12-17,CHA,SAC,CHA,110,48.1,43.3,16,35,26,5,8,1
2019-12-17,CHA,SAC,SAC,102,41.8,35.9,10,23,23,10,5,0
2019-12-17,IND,LAL,IND,105,48.2,40.0,13,30,22,9,6,1
2019-12-17,IND,LAL,LAL,102,47.3,25.8,14,28,28,5,6,0
2019-12-17,LAC,PHX,LAC,120,50.6,43.8,6,38,23,14,4,1
2019-12-17,LAC,PHX,PHX,99,40.2,28.6,16,34,30,11,3,0
2019-12-17,NOP,BKN,NOP,101,34.6,27.5,16,42,20,3,9,0
2019-12-17,NOP,BKN,BKN,108,41.7,28.2,6,48,25,3,10,1
2019-12-17,NYK,ATL,NYK,143,55.8,46.4,13,42,30,7,6,1
2019-12-17,NYK,ATL,ATL,120,45.5,34.9,9,27,20,7,3,0
2019-12-17,UTA,ORL,UTA,109,46.7,41.7,10,48,27,3,3,1
2019-12-17,UTA,ORL,ORL,102,45.2,20.0,4,37,21,6,5,0
2019-12-18,CLE,CHA,CLE,100,54.1,26.9,10,38,25,7,3,1
2019-12-18,CLE,CHA,CHA,98,40.7,35.1,15,20,25,12,3,0
2019-12-18,DAL,BOS,DAL,103,39.1,34.9,10,32,23,7,10,0
2019-12-18,DAL,BOS,BOS,109,40.7,31.6,14,40,13,3,4,1
2019-12-18,DEN,ORL,DEN,113,47.6,40.7,14,38,28,8,3,1
2019-12-18,DEN,ORL,ORL,104,42.5,37.9,8,27,25,9,5,0
2019-12-18,DET,TOR,DET,99,44.8,17.1,10,38,19,7,6,0
2019-12-18,DET,TOR,TOR,112,42.9,37.1,12,35,27,9,6,1
2019-12-18,MIN,NOP,MIN,99,37.9,25.6,12,31,20,9,3,0
2019-12-18,MIN,NOP,NOP,107,44.2,42.4,11,44,23,6,4,1
2019-12-18,OKC,MEM,OKC,126,54.8,29.2,6,29,25,6,6,1
2019-12-18,OKC,MEM,MEM,122,50.5,38.5,15,32,27,5,2,0
2019-12-18,PHI,MIA,PHI,104,42.2,30.8,15,26,24,9,5,0
2019-12-18,PHI,MIA,MIA,108,47.1,38.7,11,36,26,6,4,1
2019-12-18,POR,GSW,POR,122,45.4,29.0,14,43,19,6,8,1
2019-12-18,POR,GSW,GSW,112,39.8,42.1,17,33,24,7,7,0
2019-12-18,WAS,CHI,WAS,109,35.8,31.1,14,41,21,8,7,0
2019-12-18,WAS,CHI,CHI,110,40.2,29.7,11,42,25,10,6,1
2019-12-19,ATL,UTA,ATL,106,43.3,37.9,6,34,24,8,1,0
2019-12-19,ATL,UTA,UTA,111,47.0,25.0,13,40,18,8,6,1
2019-12-19,LAC,HOU,LAC,117,50.0,43.2,7,31,23,10,7,0
2019-12-19,LAC,HOU,HOU,122,50.0,37.8,10,33,23,9,4,1
2019-12-19,MIL,LAL,MIL,111,46.8,41.0,8,32,22,14,7,1
2019-12-19,MIL,LAL,LAL,104,46.3,34.3,7,31,24,4,6,0
2019-12-19,SAS,BKN,SAS,118,44.8,39.4,13,34,26,10,8,1
2019-12-19,SAS,BKN,BKN,105,42.2,19.4,6,41,16,9,3,0
2019-12-20,BOS,DET,BOS,114,52.3,33.3,13,38,24,13,9,1
2019-12-20,BOS,DET,DET,93,40.0,35.5,11,25,21,13,2,0
2019-12-20,CLE,MEM,CLE,114,43.5,45.9,16,44,26,4,10,1
2019-12-20,CLE,MEM,MEM,107,43.1,34.1,10,36,31,9,8,0
2019-12-20,DEN,MIN,DEN,109,49.4,35.7,10,34,27,9,5,1
2019-12-20,DEN,MIN,MIN,100,41.4,23.8,16,30,20,8,8,0
2019-12-20,GSW,NOP,GSW,106,43.4,30.3,10,37,25,10,4,1
2019-12-20,GSW,NOP,NOP,102,41.9,26.5,13,35,23,8,5,0
2019-12-20,IND,SAC,IND,119,52.3,45.2,7,32,34,5,7,1
2019-12-20,IND,SAC,SAC,105,45.1,31.3,13,28,25,4,6,0
2019-12-20,MIA,NYK,MIA,129,55.8,47.4,9,42,34,6,3,1
2019-12-20,MIA,NYK,NYK,114,43.6,29.4,13,28,23,11,2,0
2019-12-20,OKC,PHX,OKC,126,56.3,41.7,8,33,23,7,7,1
2019-12-20,OKC,PHX,PHX,108,43.7,34.4,12,25,26,9,4,0
2019-12-20,PHI,DAL,PHI,98,42.2,29.4,11,35,25,9,2,0
2019-12-20,PHI,DAL,DAL,117,51.8,42.4,8,41,23,10,4,1
2019-12-20,POR,ORL,POR,118,50.0,47.2,11,43,16,4,11,1
2019-12-20,POR,ORL,ORL,103,36.8,25.0,18,30,21,14,5,0
2019-12-20,TOR,WAS,TOR,122,48.7,40.0,6,36,26,6,3,1
2019-12-20,TOR,WAS,WAS,118,46.0,35.9,8,31,24,6,1,0
2019-12-21,BKN,ATL,BKN,122,46.0,36.7,12,49,23,8,4,1
2019-12-21,BKN,ATL,ATL,112,37.1,22.9,14,38,17,7,5,0
2019-12-21,CHA,UTA,CHA,107,45.9,41.4,11,25,20,13,4,0
2019-12-21,CHA,UTA,UTA,114,52.0,50.0,8,34,27,7,4,1
2019-12-21,DET,CHI,DET,107,46.0,45.7,6,23,30,14,4,0
2019-12-21,DET,CHI,CHI,119,51.9,51.4,11,35,21,8,4,1
2019-12-21,MEM,SAC,MEM,119,48.2,42.9,8,36,32,8,6,1
2019-12-21,MEM,SAC,SAC,115,43.0,30.6,18,33,22,10,3,0
2019-12-21,NYK,MIL,NYK,102,40.2,30.0,9,38,23,10,6,0
2019-12-21,NYK,MIL,MIL,123,48.2,41.9,8,44,26,9,14,1
2019-12-21,PHI,WAS,PHI,125,52.1,42.4,16,37,28,7,4,1
2019-12-21,PHI,WAS,WAS,108,40.9,22.6,7,31,18,7,3,0
2019-12-21,PHX,HOU,PHX,125,51.6,28.6,10,31,26,5,1,0
2019-12-21,PHX,HOU,HOU,139,58.6,46.3,5,32,23,4,5,1
2019-12-21,POR,MIN,POR,113,42.6,37.1,12,33,19,9,13,1
2019-12-21,POR,MIN,MIN,106,43.7,40.5,7,32,16,8,8,0
2019-12-21,SAS,LAC,SAS,109,51.2,35.7,4,32,24,5,8,0
2019-12-21,SAS,LAC,LAC,134,54.5,33.3,13,30,32,11,2,1
2019-12-22,BOS,CHA,BOS,119,52.3,43.8,10,47,25,2,9,1
2019-12-22,BOS,CHA,CHA,93,40.2,29.4,2,25,26,3,5,0
2019-12-22,LAL,DEN,LAL,104,47.0,34.5,18,27,18,7,9,0
2019-12-22,LAL,DEN,DEN,128,48.9,34.4,17,27,31,13,2,1
2019-12-22,MIL,IND,MIL,117,42.3,34.1,16,45,31,10,9,1
2019-12-22,MIL,IND,IND,89,37.0,30.0,10,38,27,7,5,0
2019-12-22,OKC,LAC,OKC,118,47.4,33.3,16,33,24,10,4,1
2019-12-22,OKC,LAC,LAC,112,46.5,40.7,10,32,22,7,2,0
2019-12-22,TOR,DAL,TOR,110,39.4,29.4,14,37,21,12,5,1
2019-12-22,TOR,DAL,DAL,107,38.9,32.6,14,39,27,6,4,0
2019-12-23,CLE,ATL,CLE,121,52.1,37.9,7,36,19,8,6,1
2019-12-23,CLE,ATL,ATL,118,47.4,35.7,5,32,23,11,7,0
2019-12-23,DET,PHI,DET,109,51.2,33.3,6,24,27,9,1,0
2019-12-23,DET,PHI,PHI,125,54.7,40.0,17,31,33,8,8,1
2019-12-23,GSW,MIN,GSW,113,43.7,40.0,13,42,27,11,6,1
2019-12-23,GSW,MIN,MIN,104,40.2,32.4,9,31,16,10,7,0
2019-12-23,IND,TOR,IND,120,47.4,42.9,13,32,34,7,8,1
2019-12-23,IND,TOR,TOR,115,45.7,27.5,12,38,30,6,8,0
2019-12-23,MEM,SAS,MEM,115,46.9,40.5,11,24,28,7,0,0
