gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season,game_id
22200907,2023-02-25,regular,1610612763,MEM,MEM,DEN,48,0.40740740740740744,45,95,0.49043062200956933,15,44,0.34509803921568627,7,8,87.5,0.3793103448275862,0.5227272727272727,50,0.40476190476190477,12.0,0.4545454545454546,0.15000000000000002,13,18.0,1,2023,2023-02-25_MEM_DEN
22200907,2023-02-25,regular,1610612743,DEN,MEM,DEN,48,0.2407407407407408,36,89,0.32296650717703346,11,37,0.2875816993464052,11,14,78.6,0.3793103448275862,0.4772727272727273,48,0.33333333333333326,15.0,0.18181818181818182,0.2,13,-18.0,0,2023,2023-02-25_MEM_DEN
22200906,2023-02-25,regular,1610612752,NYK,NYK,NOP,48,0.5555555555555556,45,88,0.5789473684210527,19,48,0.41699346405228765,19,23,82.6,0.3793103448275862,0.6136363636363636,54,0.38095238095238093,19.0,0.045454545454545456,0.35000000000000003,22,22.0,1,2023,2023-02-25_NYK_NOP
22200906,2023-02-25,regular,1610612740,NOP,NYK,NOP,48,0.35185185185185186,40,102,0.29425837320574166,8,38,0.17516339869281047,18,21,85.7,0.4482758620689655,0.2272727272727273,39,0.40476190476190477,7.0,0.5,0.0,15,-22.0,0,2023,2023-02-25_NYK_NOP
22200905,2023-02-25,regular,1610612753,ORL,ORL,IND,48,0.37037037037037046,35,90,0.2870813397129186,6,29,0.1699346405228758,32,38,84.2,0.5172413793103449,0.5454545454545455,55,0.19047619047619047,14.0,0.18181818181818182,0.4,19,-13.0,0,2023,2023-02-25_ORL_IND
22200905,2023-02-25,regular,1610612754,IND,ORL,IND,48,0.4907407407407407,48,99,0.5167464114832536,15,40,0.3895424836601308,10,14,71.4,0.3448275862068966,0.4318181818181819,45,0.6428571428571428,10.0,0.4090909090909091,0.4,24,13.0,1,2023,2023-02-25_ORL_IND
22200908,2023-02-25,regular,1610612755,PHI,PHI,BOS,48,0.36111111111111116,35,78,0.430622009569378,9,27,0.3346405228758169,28,35,80.0,0.27586206896551724,0.40909090909090906,42,0.26190476190476186,10.0,0.36363636363636365,0.15000000000000002,13,-3.0,0,2023,2023-02-25_PHI_BOS
22200908,2023-02-25,regular,1610612738,BOS,PHI,BOS,48,0.38888888888888884,43,86,0.5526315789473684,16,36,0.47973856209150334,8,12,66.7,0.3103448275862069,0.4318181818181819,44,0.2857142857142857,13.0,0.2727272727272727,0.2,22,3.0,1,2023,2023-02-25_PHI_BOS
22200909,2023-02-25,regular,1610612762,UTA,UTA,SAS,48,0.462962962962963,43,92,0.47368421052631593,10,28,0.36601307189542487,22,28,78.6,0.5172413793103449,0.5681818181818182,56,0.5,16.0,0.2272727272727273,0.55,16,16.0,1,2023,2023-02-25_UTA_SAS
22200909,2023-02-25,regular,1610612759,SAS,UTA,SAS,48,0.3148148148148149,38,97,0.29425837320574166,9,34,0.2457516339869281,17,21,81.0,0.3103448275862069,0.36363636363636365,41,0.30952380952380953,10.0,0.2272727272727273,0.30000000000000004,21,-16.0,0,2023,2023-02-25_UTA_SAS
22200911,2023-02-26,regular,1610612737,ATL,ATL,BKN,48,0.5648148148148149,45,90,0.5526315789473684,16,30,0.596078431372549,23,28,82.1,0.4482758620689655,0.38636363636363635,46,0.2857142857142857,16.0,0.3181818181818182,0.1,18,2.0,1,2023,2023-02-26_ATL_BKN
22200911,2023-02-26,regular,1610612751,BKN,ATL,BKN,48,0.5462962962962963,43,87,0.5382775119617225,14,39,0.3686274509803922,27,29,93.1,0.20689655172413793,0.34090909090909094,37,0.2857142857142857,10.0,0.5454545454545454,0.30000000000000004,21,-2.0,0,2023,2023-02-26_ATL_BKN
22200912,2023-02-26,regular,1610612741,CHI,CHI,WAS,48,0.3148148148148149,40,79,0.5669856459330143,8,30,0.2483660130718954,14,17,82.4,0.27586206896551724,0.34090909090909094,39,0.30952380952380953,11.0,0.3181818181818182,0.15000000000000002,19,20.0,1,2023,2023-02-26_CHI_WAS
22200912,2023-02-26,regular,1610612764,WAS,CHI,WAS,48,0.12962962962962965,32,76,0.36363636363636376,6,28,0.17908496732026144,12,23,52.2,0.41379310344827586,0.31818181818181823,42,0.33333333333333326,16.0,0.2272727272727273,0.05,18,-20.0,0,2023,2023-02-26_CHI_WAS
22200914,2023-02-26,regular,1610612739,CLE,CLE,TOR,48,0.462962962962963,44,84,0.6100478468899522,18,36,0.5529411764705883,12,14,85.7,0.27586206896551724,0.4772727272727273,45,0.5476190476190476,14.0,0.3181818181818182,0.25,17,25.0,1,2023,2023-02-26_CLE_TOR
22200914,2023-02-26,regular,1610612761,TOR,CLE,TOR,48,0.2314814814814815,36,93,0.2822966507177034,9,25,0.36993464052287583,12,15,80.0,0.4482758620689655,0.31818181818181823,43,0.26190476190476186,14.0,0.18181818181818182,0.2,16,-25.0,0,2023,2023-02-26_CLE_TOR
22200913,2023-02-26,regular,1610612742,DAL,DAL,LAL,48,0.37037037037037046,39,93,0.3588516746411483,20,49,0.4326797385620915,10,14,71.4,0.3793103448275862,0.4772727272727273,48,0.30952380952380953,17.0,0.2272727272727273,0.25,24,-3.0,0,2023,2023-02-26_DAL_LAL
22200913,2023-02-26,regular,1610612747,LAL,DAL,LAL,48,0.39814814814814814,42,97,0.39234449760765533,6,34,0.12941176470588237,21,28,75.0,0.5862068965517241,0.5227272727272727,56,0.40476190476190477,11.0,0.4090909090909091,0.2,17,3.0,1,2023,2023-02-26_DAL_LAL
22200918,2023-02-26,regular,1610612743,DEN,DEN,LAC,53,0.6111111111111112,49,96,0.5765550239234449,13,39,0.3346405228758169,23,31,74.2,0.3793103448275862,0.5227272727272727,50,0.6428571428571428,16.0,0.4545454545454546,0.15000000000000002,23,10.0,1,2023,2023-02-26_DEN_LAC
22200918,2023-02-26,regular,1610612746,LAC,DEN,LAC,53,0.5185185185185186,44,90,0.5263157894736841,11,34,0.322875816993464,25,30,83.3,0.20689655172413793,0.36363636363636365,38,0.38095238095238093,13.0,0.5,0.25,25,-10.0,0,2023,2023-02-26_DEN_LAC
22200916,2023-02-26,regular,1610612744,GSW,GSW,MIN,48,0.37962962962962976,39,91,0.3827751196172249,15,42,0.36601307189542487,16,22,72.7,0.5517241379310345,0.5454545454545455,56,0.3571428571428571,18.0,0.5,0.25,19,5.0,1,2023,2023-02-26_GSW_MIN
22200916,2023-02-26,regular,1610612750,MIN,GSW,MIN,48,0.33333333333333337,38,90,0.36602870813397126,17,45,0.39346405228758163,11,21,52.4,0.3448275862068966,0.38636363636363635,43,0.4285714285714286,16.0,0.5,0.4,18,-5.0,0,2023,2023-02-26_GSW_MIN
22200910,2023-02-26,regular,1610612749,MIL,MIL,PHX,48,0.33333333333333337,38,87,0.4019138755980862,13,45,0.27712418300653596,15,21,71.4,0.3793103448275862,0.40909090909090906,45,0.16666666666666663,12.0,0.18181818181818182,0.35000000000000003,20,3.0,1,2023,2023-02-26_MIL_PHX
22200910,2023-02-26,regular,1610612756,PHX,MIL,PHX,48,0.3055555555555556,40,95,0.36363636363636376,8,24,0.3346405228758169,13,22,59.1,0.6551724137931034,0.4545454545454546,55,0.30952380952380953,12.0,0.18181818181818182,0.25,22,-3.0,0,2023,2023-02-26_MIL_PHX
22200915,2023-02-26,regular,1610612760,OKC,OKC,SAC,48,0.4351851851851851,41,86,0.4976076555023923,16,40,0.4222222222222223,17,23,73.9,0.3103448275862069,0.2727272727272727,37,0.38095238095238093,14.0,0.4545454545454546,0.0,19,-9.0,0,2023,2023-02-26_OKC_SAC
22200915,2023-02-26,regular,1610612758,SAC,OKC,SAC,48,0.5185185185185186,45,85,0.6220095693779903,18,43,0.44705882352941184,16,24,66.7,0.4482758620689655,0.4318181818181819,48,0.5714285714285714,20.0,0.3181818181818182,0.05,21,9.0,1,2023,2023-02-26_OKC_SAC
22200917,2023-02-26,regular,1610612757,POR,POR,HOU,48,0.5833333333333333,42,77,0.6602870813397128,20,39,0.5699346405228758,27,35,77.1,0.20689655172413793,0.34090909090909094,37,0.2857142857142857,14.0,0.3181818181818182,0.35000000000000003,21,17.0,1,2023,2023-02-26_POR_HOU
22200917,2023-02-26,regular,1610612745,HOU,POR,HOU,48,0.42592592592592604,45,100,0.4330143540669855,7,26,0.25098039215686274,17,25,68.0,0.6206896551724138,0.31818181818181823,48,0.38095238095238093,14.0,0.3181818181818182,0.1,26,-17.0,0,2023,2023-02-26_POR_HOU
22200919,2023-02-27,regular,1610612766,CHA,CHA,DET,48,0.4537037037037037,43,83,0.595693779904306,13,26,0.5529411764705883,18,22,81.8,0.24137931034482757,0.5227272727272727,46,0.38095238095238093,17.0,0.36363636363636365,0.15000000000000002,22,11.0,1,2023,2023-02-27_CHA_DET
22200919,2023-02-27,regular,1610612765,DET,CHA,DET,48,0.35185185185185186,42,92,0.44976076555023936,3,26,0.049673202614379075,19,27,70.4,0.3448275862068966,0.2954545454545454,39,0.23809523809523808,9.0,0.5454545454545454,0.15000000000000002,18,-11.0,0,2023,2023-02-27_CHA_DET
22200922,2023-02-27,regular,1610612740,NOP,NOP,ORL,48,0.2314814814814815,34,76,0.4258373205741628,6,27,0.18954248366013074,19,23,82.6,0.3103448275862069,0.2954545454545454,38,0.3571428571428571,17.0,0.4090909090909091,0.1,26,-8.0,0,2023,2023-02-27_NOP_ORL
22200922,2023-02-27,regular,1610612753,ORL,NOP,ORL,48,0.3055555555555556,36,79,0.44736842105263164,9,34,0.2457516339869281,20,26,76.9,0.3793103448275862,0.36363636363636365,43,0.30952380952380953,17.0,0.4090909090909091,0.05,20,8.0,1,2023,2023-02-27_NOP_ORL
22200921,2023-02-27,regular,1610612752,NYK,NYK,BOS,48,0.37962962962962976,37,78,0.49043062200956933,12,31,0.40522875816993476,23,34,67.6,0.24137931034482757,0.4772727272727273,44,0.2857142857142857,15.0,0.2727272727272727,0.15000000000000002,11,15.0,1,2023,2023-02-27_NYK_BOS
22200921,2023-02-27,regular,1610612738,BOS,NYK,BOS,48,0.2407407407407408,37,84,0.40909090909090917,9,42,0.17908496732026144,11,14,78.6,0.24137931034482757,0.2727272727272727,35,0.30952380952380953,12.0,0.2272727272727273,0.4,22,-15.0,0,2023,2023-02-27_NYK_BOS
22200920,2023-02-27,regular,1610612755,PHI,PHI,MIA,48,0.2870370370370371,32,73,0.4043062200956937,10,27,0.3830065359477124,25,28,89.3,0.3103448275862069,0.31818181818181823,39,0.2857142857142857,20.0,0.3181818181818182,0.15000000000000002,24,-2.0,0,2023,2023-02-27_PHI_MIA
22200920,2023-02-27,regular,1610612748,MIA,PHI,MIA,48,0.3055555555555556,35,81,0.38995215311004783,15,37,0.42875816993464055,16,22,72.7,0.41379310344827586,0.20454545454545459,37,0.30952380952380953,13.0,0.4545454545454546,0.15000000000000002,20,2.0,1,2023,2023-02-27_PHI_MIA
22200923,2023-02-28,regular,1610612737,ATL,ATL,WAS,48,0.4444444444444444,43,93,0.46172248803827753,13,35,0.38431372549019616,17,19,89.5,0.4482758620689655,0.2954545454545454,42,0.30952380952380953,9.0,0.18181818181818182,0.35000000000000003,17,-3.0,0,2023,2023-02-28_ATL_WAS
22200923,2023-02-28,regular,1610612764,WAS,ATL,WAS,48,0.4722222222222223,48,97,0.5406698564593302,6,21,0.273202614379085,17,20,85.0,0.5517241379310345,0.36363636363636365,48,0.26190476190476186,9.0,0.2727272727272727,0.25,15,3.0,1,2023,2023-02-28_ATL_WAS
22200924,2023-02-28,regular,1610612751,BKN,BKN,MIL,48,0.33333333333333337,36,83,0.39473684210526305,12,36,0.3346405228758169,20,25,80.0,0.10344827586206896,0.4318181818181819,38,0.40476190476190477,18.0,0.5454545454545454,0.30000000000000004,19,-14.0,0,2023,2023-02-28_BKN_MIL
22200924,2023-02-28,regular,1610612749,MIL,BKN,MIL,48,0.462962962962963,50,102,0.5287081339712918,14,37,0.39346405228758163,4,12,33.3,0.3793103448275862,0.6363636363636364,55,0.5714285714285714,17.0,0.4545454545454546,0.15000000000000002,21,14.0,1,2023,2023-02-28_BKN_MIL
22200929,2023-02-28,regular,1610612742,DAL,DAL,IND,48,0.5,46,91,0.5645933014354068,12,37,0.322875816993464,18,28,64.3,0.3103448275862069,0.2954545454545454,38,0.47619047619047616,7.0,0.2272727272727273,0.15000000000000002,29,-2.0,0,2023,2023-02-28_DAL_IND
22200929,2023-02-28,regular,1610612754,IND,DAL,IND,48,0.5185185185185186,41,78,0.6148325358851674,11,28,0.4130718954248366,31,40,77.5,0.1724137931034483,0.4545454545454546,41,0.40476190476190477,9.0,0.13636363636363635,0.4,19,2.0,1,2023,2023-02-28_DAL_IND
22200931,2023-02-28,regular,1610612744,GSW,GSW,POR,48,0.5092592592592593,49,91,0.6435406698564592,12,30,0.4222222222222223,13,16,81.3,0.41379310344827586,0.40909090909090906,46,0.6190476190476191,18.0,0.2272727272727273,0.1,19,18.0,1,2023,2023-02-28_GSW_POR
22200931,2023-02-28,regular,1610612757,POR,GSW,POR,48,0.34259259259259267,37,86,0.3851674641148326,12,39,0.3019607843137255,19,22,86.4,0.3103448275862069,0.18181818181818177,33,0.4285714285714286,13.0,0.36363636363636365,0.2,17,-18.0,0,2023,2023-02-28_GSW_POR
22200926,2023-02-28,regular,1610612745,HOU,HOU,DEN,48,0.40740740740740744,48,97,0.5406698564593302,9,31,0.2784313725490196,7,10,70.0,0.3448275862068966,0.31818181818181823,40,0.5952380952380952,13.0,0.2272727272727273,0.30000000000000004,16,-21.0,0,2023,2023-02-28_HOU_DEN
22200926,2023-02-28,regular,1610612743,DEN,HOU,DEN,48,0.6018518518518519,53,92,0.7344497607655502,16,37,0.4640522875816995,11,16,68.8,0.3793103448275862,0.36363636363636365,43,0.7619047619047619,11.0,0.36363636363636365,0.25,10,21.0,1,2023,2023-02-28_HOU_DEN
22200932,2023-02-28,regular,1610612746,LAC,LAC,MIN,48,0.3055555555555556,35,83,0.36602870813397126,11,28,0.4130718954248366,20,23,87.0,0.3103448275862069,0.4318181818181819,44,0.38095238095238093,25.0,0.5,0.15000000000000002,17,-7.0,0,2023,2023-02-28_LAC_MIN
22200932,2023-02-28,regular,1610612750,MIN,LAC,MIN,48,0.37037037037037046,43,90,0.5,9,26,0.35163398692810466,13,22,59.1,0.3448275862068966,0.4545454545454546,46,0.33333333333333326,19.0,0.6363636363636364,0.4,20,7.0,1,2023,2023-02-28_LAC_MIN
22200927,2023-02-28,regular,1610612763,MEM,MEM,LAL,48,0.4907407407407407,51,112,0.4449760765550239,6,31,0.15294117647058822,13,17,76.5,0.48275862068965514,0.38636363636363635,47,0.40476190476190477,7.0,0.5909090909090909,0.30000000000000004,17,12.0,1,2023,2023-02-28_MEM_LAL
22200927,2023-02-28,regular,1610612747,LAL,MEM,LAL,48,0.37962962962962976,38,86,0.4138755980861244,13,34,0.39869281045751637,20,23,87.0,0.48275862068965514,0.5909090909090909,56,0.33333333333333326,26.0,0.2272727272727273,0.5,19,-12.0,0,2023,2023-02-28_MEM_LAL
22200928,2023-02-28,regular,1610612760,OKC,OKC,SAC,48,0.4537037037037037,43,98,0.40669856459330145,11,35,0.30980392156862746,20,24,83.3,0.41379310344827586,0.31818181818181823,42,0.47619047619047616,10.0,0.4090909090909091,0.05,23,-6.0,0,2023,2023-02-28_OKC_SAC
22200928,2023-02-28,regular,1610612758,SAC,OKC,SAC,48,0.5092592592592593,43,82,0.6100478468899522,15,42,0.36601307189542487,22,30,73.3,0.27586206896551724,0.6136363636363636,51,0.6190476190476191,20.0,0.13636363636363635,0.2,21,6.0,1,2023,2023-02-28_OKC_SAC
22200925,2023-02-28,regular,1610612761,TOR,TOR,CHI,48,0.33333333333333337,38,94,0.32296650717703346,15,42,0.36601307189542487,13,19,68.4,0.6551724137931034,0.2727272727272727,47,0.4285714285714286,12.0,0.5,0.30000000000000004,17,6.0,1,2023,2023-02-28_TOR_CHI
22200925,2023-02-28,regular,1610612741,CHI,TOR,CHI,48,0.2777777777777778,37,71,0.6028708133971292,10,25,0.4222222222222223,14,17,82.4,0.20689655172413793,0.2954545454545454,35,0.47619047619047616,20.0,0.2727272727272727,0.35000000000000003,18,-6.0,0,2023,2023-02-28_TOR_CHI
22200930,2023-02-28,regular,1610612762,UTA,UTA,SAS,48,0.2407407407407408,30,85,0.200956937799043,10,34,0.28366013071895424,24,36,66.7,0.48275862068965514,0.5,52,0.16666666666666663,20.0,0.36363636363636365,0.45,15,-8.0,0,2023,2023-02-28_UTA_SAS
22200930,2023-02-28,regular,1610612759,SAS,UTA,SAS,48,0.3148148148148149,39,91,0.3827751196172249,8,26,0.3019607843137255,16,25,64.0,0.3103448275862069,0.4545454545454546,45,0.3571428571428571,14.0,0.4090909090909091,0.25,22,8.0,1,2023,2023-02-28_UTA_SAS
22200935,2023-03-01,regular,1610612738,BOS,BOS,CLE,48,0.4537037037037037,39,78,0.5526315789473684,16,32,0.5529411764705883,23,28,82.1,0.24137931034482757,0.4545454545454546,43,0.45238095238095233,13.0,0.2272727272727273,0.2,18,4.0,1,2023,2023-03-01_BOS_CLE
22200935,2023-03-01,regular,1610612739,CLE,BOS,CLE,48,0.41666666666666674,45,92,0.5263157894736841,10,32,0.3084967320261438,13,21,61.9,0.3448275862068966,0.2727272727272727,38,0.30952380952380953,7.0,0.36363636363636365,0.15000000000000002,18,-4.0,0,2023,2023-03-01_BOS_CLE
22200933,2023-03-01,regular,1610612766,CHA,CHA,PHX,48,0.21296296296296302,32,88,0.2272727272727273,9,33,0.25620915032679736,18,28,64.3,0.41379310344827586,0.4545454545454546,48,0.2857142857142857,14.0,0.13636363636363635,0.35000000000000003,17,-14.0,0,2023,2023-03-01_CHA_PHX
22200933,2023-03-01,regular,1610612756,PHX,CHA,PHX,48,0.34259259259259267,42,89,0.4856459330143541,9,25,0.36993464052287583,12,15,80.0,0.1724137931034483,0.6136363636363636,48,0.5238095238095237,13.0,0.36363636363636365,0.45,22,14.0,1,2023,2023-03-01_CHA_PHX
22200934,2023-03-01,regular,1610612765,DET,DET,CHI,48,0.4351851851851851,39,78,0.5526315789473684,14,35,0.4222222222222223,23,28,82.1,0.24137931034482757,0.38636363636363635,40,0.3571428571428571,17.0,0.36363636363636365,0.1,23,-2.0,0,2023,2023-03-01_DET_CHI
22200934,2023-03-01,regular,1610612741,CHI,DET,CHI,48,0.4537037037037037,41,85,0.5095693779904307,12,27,0.47973856209150334,23,31,74.2,0.3448275862068966,0.31818181818181823,40,0.45238095238095233,15.0,0.4090909090909091,0.2,22,2.0,1,2023,2023-03-01_DET_CHI
22200938,2023-03-01,regular,1610612745,HOU,HOU,MEM,48,0.2870370370370371,36,90,0.3133971291866029,11,34,0.322875816993464,16,25,64.0,0.5862068965517241,0.36363636363636365,49,0.2142857142857143,13.0,0.18181818181818182,0.25,18,-14.0,0,2023,2023-03-01_HOU_MEM
22200938,2023-03-01,regular,1610612763,MEM,HOU,MEM,48,0.41666666666666674,40,83,0.5095693779904307,17,41,0.4418300653594772,16,19,84.2,0.27586206896551724,0.4545454545454546,44,0.45238095238095233,8.0,0.2727272727272727,0.45,21,14.0,1,2023,2023-03-01_HOU_MEM
22200936,2023-03-01,regular,1610612748,MIA,MIA,PHI,48,0.2592592592592593,34,78,0.3995215311004785,7,29,0.2143790849673203,21,23,91.3,0.1724137931034483,0.2727272727272727,33,0.23809523809523808,13.0,0.13636363636363635,0.1,17,-23.0,0,2023,2023-03-01_MIA_PHI
22200936,2023-03-01,regular,1610612755,PHI,MIA,PHI,48,0.4722222222222223,41,83,0.5382775119617225,15,39,0.40261437908496733,22,22,100.0,0.3103448275862069,0.36363636363636365,41,0.40476190476190477,9.0,0.2727272727272727,0.25,20,23.0,1,2023,2023-03-01_MIA_PHI
22200939,2023-03-01,regular,1610612749,MIL,MIL,ORL,48,0.6574074074074074,49,94,0.6028708133971292,26,56,0.5058823529411764,15,19,78.9,0.27586206896551724,0.5,46,0.5,8.0,0.18181818181818182,0.05,23,22.0,1,2023,2023-03-01_MIL_ORL
22200939,2023-03-01,regular,1610612753,ORL,MIL,ORL,48,0.4537037037037037,43,94,0.44976076555023936,9,33,0.25620915032679736,22,29,75.9,0.41379310344827586,0.5,50,0.33333333333333326,13.0,0.13636363636363635,0.25,18,-22.0,0,2023,2023-03-01_MIL_ORL
22200937,2023-03-01,regular,1610612752,NYK,NYK,BKN,48,0.6851851851851851,54,89,0.8086124401913874,20,35,0.6457516339869281,14,21,66.7,0.24137931034482757,0.5227272727272727,46,0.47619047619047616,16.0,0.2272727272727273,0.15000000000000002,21,24.0,1,2023,2023-03-01_NYK_BKN
22200937,2023-03-01,regular,1610612751,BKN,NYK,BKN,48,0.462962962962963,42,90,0.47368421052631593,15,39,0.40261437908496733,19,20,95.0,0.1724137931034483,0.2272727272727273,31,0.4285714285714286,14.0,0.2727272727272727,0.25,21,-24.0,0,2023,2023-03-01_NYK_BKN
22200940,2023-03-01,regular,1610612760,OKC,OKC,LAL,48,0.4537037037037037,44,91,0.5143540669856459,11,40,0.2588235294117647,18,24,75.0,0.41379310344827586,0.31818181818181823,42,0.5,13.0,0.36363636363636365,0.2,27,-6.0,0,2023,2023-03-01_OKC_LAL
22200940,2023-03-01,regular,1610612747,LAL,OKC,LAL,48,0.5092592592592593,38,80,0.49282296650717705,16,35,0.496732026143791,31,39,79.5,0.3448275862068966,0.34090909090909094,41,0.33333333333333326,13.0,0.36363636363636365,0.4,19,6.0,1,2023,2023-03-01_OKC_LAL
22200941,2023-03-01,regular,1610612757,POR,POR,NOP,48,0.38888888888888884,36,81,0.4186602870813396,11,38,0.27712418300653596,27,29,93.1,0.41379310344827586,0.2954545454545454,41,0.23809523809523808,14.0,0.2272727272727273,0.4,18,-11.0,0,2023,2023-03-01_POR_NOP
22200941,2023-03-01,regular,1610612740,NOP,POR,NOP,48,0.4907407407407407,46,89,0.5933014354066986,9,25,0.36993464052287583,20,23,87.0,0.3793103448275862,0.31818181818181823,41,0.3571428571428571,6.0,0.4090909090909091,0.2,20,11.0,1,2023,2023-03-01_POR_NOP
22200943,2023-03-02,regular,1610612742,DAL,DAL,PHI,48,0.6018518518518519,45,82,0.6698564593301435,25,48,0.5803921568627451,18,27,66.7,0.1724137931034483,0.2272727272727273,31,0.4285714285714286,13.0,0.36363636363636365,0.05,22,7.0,1,2023,2023-03-02_DAL_PHI
22200943,2023-03-02,regular,1610612755,PHI,DAL,PHI,48,0.537037037037037,45,78,0.736842105263158,12,27,0.47973856209150334,24,29,82.8,0.1724137931034483,0.36363636363636365,37,0.47619047619047616,14.0,0.4090909090909091,0.05,24,-7.0,0,2023,2023-03-02_DAL_PHI
22200945,2023-03-02,regular,1610612744,GSW,GSW,LAC,48,0.4351851851851851,39,93,0.3588516746411483,14,46,0.2967320261437908,23,27,85.2,0.5172413793103449,0.6590909090909091,60,0.40476190476190477,12.0,0.4090909090909091,0.30000000000000004,20,24.0,1,2023,2023-03-02_GSW_LAC
22200945,2023-03-02,regular,1610612746,LAC,GSW,LAC,48,0.21296296296296302,32,89,0.21770334928229662,9,43,0.1725490196078431,18,21,85.7,0.3103448275862069,0.5,47,0.26190476190476186,16.0,0.2272727272727273,0.25,24,-24.0,0,2023,2023-03-02_GSW_LAC
22200944,2023-03-02,regular,1610612759,SAS,SAS,IND,48,0.38888888888888884,45,98,0.4545454545454546,10,32,0.3084967320261438,10,13,76.9,0.4482758620689655,0.4772727272727273,50,0.5476190476190476,17.0,0.2272727272727273,0.30000000000000004,14,11.0,1,2023,2023-03-02_SAS_IND
22200944,2023-03-02,regular,1610612754,IND,SAS,IND,48,0.2870370370370371,41,90,0.44736842105263164,8,23,0.35424836601307186,9,11,81.8,0.20689655172413793,0.40909090909090906,40,0.3571428571428571,14.0,0.5,0.4,18,-11.0,0,2023,2023-03-02_SAS_IND
22200942,2023-03-02,regular,1610612764,WAS,WAS,TOR,48,0.4722222222222223,43,84,0.5813397129186604,14,30,0.5098039215686275,19,24,79.2,0.3103448275862069,0.40909090909090906,43,0.5238095238095237,15.0,0.2272727272727273,0.2,12,11.0,1,2023,2023-03-02_WAS_TOR
22200942,2023-03-02,regular,1610612761,TOR,WAS,TOR,48,0.37037037037037046,41,92,0.42344497607655507,9,33,0.25620915032679736,17,17,100.0,0.4482758620689655,0.31818181818181823,43,0.47619047619047616,14.0,0.36363636363636365,0.35000000000000003,21,-11.0,0,2023,2023-03-02_WAS_TOR
22200947,2023-03-03,regular,1610612737,ATL,ATL,POR,48,0.5648148148148149,52,91,0.7224880382775118,12,26,0.5032679738562092,13,16,81.3,0.3448275862068966,0.38636363636363635,43,0.5238095238095237,17.0,0.4545454545454546,0.25,19,18.0,1,2023,2023-03-03_ATL_POR
22200947,2023-03-03,regular,1610612757,POR,ATL,POR,48,0.39814814814814814,41,87,0.4832535885167464,13,39,0.3346405228758169,16,20,80.0,0.3103448275862069,0.20454545454545459,34,0.33333333333333326,18.0,0.5,0.35000000000000003,15,-18.0,0,2023,2023-03-03_ATL_POR
22200948,2023-03-03,regular,1610612738,BOS,BOS,BKN,48,0.34259259259259267,41,84,0.5239234449760763,9,29,0.30457516339869284,14,20,70.0,0.3103448275862069,0.5227272727272727,48,0.4285714285714286,19.0,0.36363636363636365,0.4,19,-10.0,0,2023,2023-03-03_BOS_BKN
22200948,2023-03-03,regular,1610612751,BKN,BOS,BKN,48,0.4351851851851851,40,95,0.36363636363636376,14,44,0.3150326797385621,21,26,80.8,0.4482758620689655,0.40909090909090906,47,0.40476190476190477,13.0,0.4090909090909091,0.30000000000000004,20,10.0,1,2023,2023-03-03_BOS_BKN
22200946,2023-03-03,regular,1610612766,CHA,CHA,ORL,48,0.35185185185185186,38,78,0.5215311004784688,9,24,0.3895424836601308,21,25,84.0,0.27586206896551724,0.2272727272727273,34,0.40476190476190477,21.0,0.5,0.2,20,-11.0,0,2023,2023-03-03_CHA_ORL
22200946,2023-03-03,regular,1610612753,ORL,CHA,ORL,48,0.4537037037037037,46,86,0.6363636363636362,10,26,0.40261437908496733,15,19,78.9,0.4482758620689655,0.2954545454545454,42,0.30952380952380953,20.0,0.4090909090909091,0.2,24,11.0,1,2023,2023-03-03_CHA_ORL
22200950,2023-03-03,regular,1610612741,CHI,CHI,PHX,48,0.33333333333333337,39,83,0.48086124401913866,7,23,0.2967320261437908,19,25,76.0,0.3103448275862069,0.20454545454545459,34,0.38095238095238093,9.0,0.3181818181818182,0.05,15,-21.0,0,2023,2023-03-03_CHI_PHX
22200950,2023-03-03,regular,1610612756,PHX,CHI,PHX,48,0.5277777777777779,42,84,0.5526315789473684,20,47,0.45620915032679743,21,25,84.0,0.4482758620689655,0.2727272727272727,41,0.5,11.0,0.2727272727272727,0.35000000000000003,20,21.0,1,2023,2023-03-03_CHI_PHX
22200952,2023-03-03,regular,1610612743,DEN,DEN,MEM,48,0.41666666666666674,40,87,0.4569377990430621,8,31,0.2366013071895425,25,31,80.6,0.4482758620689655,0.5454545454545455,53,0.47619047619047616,10.0,0.2727272727272727,0.25,21,16.0,1,2023,2023-03-03_DEN_MEM
22200952,2023-03-03,regular,1610612763,MEM,DEN,MEM,48,0.2685185185185186,31,84,0.23923444976076558,11,32,0.34901960784313724,24,31,77.4,0.3448275862068966,0.31818181818181823,40,0.38095238095238093,11.0,0.2727272727272727,0.30000000000000004,24,-16.0,0,2023,2023-03-03_DEN_MEM
22200953,2023-03-03,regular,1610612744,GSW,GSW,NOP,48,0.37037037037037046,40,78,0.5837320574162679,10,31,0.32156862745098036,18,20,90.0,0.3103448275862069,0.40909090909090906,43,0.47619047619047616,18.0,0.3181818181818182,0.2,22,9.0,1,2023,2023-03-03_GSW_NOP
