home_team,away_team,PTS_home,FG%_home,3P%_home,FT%_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,PTS_away,FG%_away,3P%_away,FT%_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,winner
MIL,TOR,111,43.6,28.6,81.0,12,33,21,8,6,117,45.6,38.9,86.1,9,38,24,9,3,TOR
NOP,SAS,109,51.2,31.0,100.0,11,30,28,11,2,111,50.6,37.0,76.9,6,28,34,9,8,SAS
MIN,PHX,87,38.8,34.5,78.6,8,36,23,9,6,97,43.4,34.6,75.9,7,42,29,12,3,PHX
LAC,UTA,131,56.0,37.1,88.9,8,43,32,9,4,102,38.5,30.0,79.3,14,29,20,11,4,LAC
CLE,LAL,97,43.3,31.4,66.7,11,29,24,11,3,116,56.3,43.2,62.5,6,34,30,11,11,LAL
BKN,DET,113,52.1,40.7,78.8,11,37,20,3,7,103,45.7,43.6,50.0,5,23,25,9,2,BKN
MEM,PHI,96,41.4,34.6,71.4,15,29,21,9,2,116,51.9,41.0,78.3,9,32,27,12,9,PHI
ATL,DEN,110,42.5,32.4,82.8,11,27,30,8,2,142,60.2,56.1,81.3,6,41,38,9,7,DEN
DAL,HOU,147,54.1,38.5,88.9,6,41,21,4,6,136,49.5,41.5,77.1,4,28,31,11,6,DAL
CLE,LAC,118,47.7,36.7,85.2,7,29,27,10,2,120,48.8,40.0,100.0,11,37,26,5,2,LAC
IND,MIA,117,51.2,28.1,95.2,4,33,27,4,6,115,46.4,29.6,90.6,8,31,21,3,2,IND
BOS,POR,124,56.3,42.1,76.9,5,35,34,11,8,107,39.2,36.8,100.0,22,31,26,8,2,BOS
CHA,OKC,118,54.2,42.5,78.6,7,29,29,12,9,121,51.7,50.0,76.5,10,26,33,14,4,OKC
CHI,ORL,98,50.7,30.0,72.7,8,29,20,7,5,113,46.7,32.4,94.7,10,30,24,12,4,ORL
TOR,WAS,130,51.0,35.5,75.0,8,41,33,9,4,122,47.2,40.0,73.3,8,35,29,9,11,TOR
NOP,PHX,113,47.1,41.0,89.5,8,34,26,8,7,105,44.8,35.9,92.9,9,29,30,7,8,NOP
MIL,NYK,109,46.7,35.3,84.4,9,29,27,3,7,122,48.9,48.3,81.8,13,28,25,9,6,NYK
PHI,SAS,133,45.6,30.8,89.5,8,38,31,15,3,126,44.9,36.4,84.6,14,45,31,5,11,PHI
BKN,SAC,77,34.9,23.3,76.9,7,39,17,5,5,107,42.6,31.3,75.0,11,43,31,8,12,SAC
GSW,UTA,118,53.3,40.0,100.0,11,36,32,9,8,110,47.0,42.9,81.0,6,23,21,4,6,GSW
LAL,MIN,117,46.4,35.5,87.5,10,31,27,10,2,127,51.5,38.5,85.7,13,33,29,12,3,MIN
CHA,DAL,104,43.8,31.3,76.2,8,31,24,8,3,130,53.8,34.0,65.0,16,39,35,6,7,DAL
DET,PHI,102,40.5,46.7,83.3,9,35,20,3,5,120,44.9,35.1,82.6,16,35,29,11,8,PHI
IND,TOR,140,54.5,35.6,69.6,15,29,33,9,8,123,50.0,23.8,72.7,16,24,21,8,6,IND
ATL,MIA,111,39.8,21.7,78.6,17,42,28,13,2,117,47.7,40.0,71.4,5,41,29,8,3,MIA
BOS,MIL,91,39.8,32.7,0.0,12,26,27,11,4,104,53.1,47.2,50.0,10,39,29,6,5,MIL
CHI,NYK,117,53.4,35.7,68.4,12,27,20,4,5,128,55.4,47.2,95.0,6,25,31,6,4,NYK
HOU,ORL,118,52.3,42.9,72.2,6,31,29,8,7,106,45.3,29.2,91.3,10,32,23,9,6,HOU
MEM,SAS,87,34.6,20.0,81.8,17,32,21,10,5,102,48.3,25.0,100.0,10,41,30,5,11,SAS
MIN,WAS,130,47.8,43.9,81.3,10,34,30,9,8,121,49.4,46.5,76.5,7,34,26,5,4,MIN
OKC,SAC,112,48.8,36.7,74.2,6,36,21,11,8,105,34.4,34.5,73.1,21,35,23,8,4,OKC
DEN,UTA,111,48.9,37.8,45.5,13,30,30,12,12,95,39.6,32.3,100.0,11,33,19,5,2,DEN
GSW,LAL,134,58.8,63.4,66.7,4,38,37,3,12,120,45.8,34.3,83.3,10,30,31,8,3,GSW
LAC,PHX,105,47.1,46.2,100.0,10,53,28,5,3,92,33.7,22.9,85.7,8,30,17,16,7,LAC
NOP,POR,110,41.4,30.6,93.1,13,32,25,13,2,100,47.1,34.2,87.5,13,34,28,3,3,NOP
CLE,MEM,110,45.1,40.5,72.4,12,35,27,11,10,98,39.3,43.8,94.7,10,34,21,10,10,CLE
ATL,CHA,114,52.4,45.0,62.5,7,31,35,7,2,115,50.6,38.9,95.5,5,28,25,11,2,CHA
BKN,TOR,106,44.2,30.6,79.2,14,42,25,4,15,102,37.2,40.0,88.9,15,30,19,8,5,BKN
DAL,MIA,111,49.4,34.1,76.9,8,31,27,8,8,92,40.7,43.3,100.0,12,34,22,3,1,DAL
MIL,ORL,117,51.2,37.5,80.0,10,33,27,9,4,99,46.2,36.7,69.6,5,29,19,6,1,MIL
OKC,SAS,127,46.5,42.1,81.0,7,55,33,12,6,89,33.3,22.5,80.0,4,43,24,8,4,OKC
DEN,MIN,116,55.4,44.0,56.5,11,33,31,7,8,107,50.0,43.3,57.1,9,26,23,9,5,DEN
LAC,PHX,108,46.3,33.3,80.0,9,35,23,9,3,124,48.4,36.0,93.3,9,39,29,8,6,PHX
CHI,DET,127,53.1,38.9,73.3,11,31,28,14,5,105,49.4,40.0,65.2,7,31,27,4,2,CHI
BOS,NYK,109,46.5,38.1,81.3,10,26,25,7,12,118,49.5,38.9,60.0,17,35,24,7,4,NYK
HOU,UTA,121,42.1,44.7,90.9,16,23,22,8,6,124,50.6,35.9,81.5,15,34,27,8,7,UTA
GSW,POR,100,46.8,34.3,80.0,10,36,24,8,13,92,36.1,23.5,82.4,20,29,22,9,3,GSW
NOP,SAC,135,57.0,55.0,83.3,5,35,35,7,2,123,54.8,42.1,75.0,5,27,26,7,0,NOP
ORL,PHI,113,45.3,29.6,76.0,10,35,25,7,7,125,47.7,48.6,82.1,8,36,22,6,6,PHI
CHI,WAS,129,49.0,40.0,67.9,17,39,28,9,6,127,52.3,41.9,65.5,4,35,32,6,5,CHI
BOS,CHA,131,51.9,34.1,69.2,16,37,34,12,1,98,42.1,42.9,86.4,4,29,20,3,7,BOS
CLE,IND,129,52.6,40.6,69.6,11,30,28,9,2,120,51.7,28.1,86.4,7,32,37,7,2,CLE
BKN,NYK,107,50.0,34.4,73.7,16,29,22,3,4,111,45.8,46.7,84.0,8,23,21,10,3,NYK
MIA,TOR,125,52.3,41.5,78.3,6,31,37,7,2,103,48.1,32.3,86.4,7,34,23,1,1,MIA
LAL,MEM,123,51.9,35.1,76.5,10,29,25,5,6,120,45.3,43.6,81.0,16,26,19,14,2,LAL
ATL,MIN,106,44.4,30.0,68.0,9,31,23,4,1,109,48.1,27.0,79.3,7,37,29,8,11,MIN
MIL,OKC,107,49.4,36.7,92.3,8,34,27,7,3,125,52.8,34.2,90.0,8,30,29,13,5,OKC
DEN,SAS,120,50.5,36.1,90.0,6,27,31,9,4,121,52.9,45.5,69.6,11,38,31,2,4,SAS
DAL,DET,89,43.4,27.6,75.0,9,40,20,5,5,107,48.4,25.8,77.8,6,34,23,11,7,DET
GSW,NOP,109,46.5,38.2,76.2,11,42,27,6,5,114,46.7,52.6,62.5,5,33,24,11,5,NOP
HOU,POR,116,47.8,28.2,85.0,10,38,25,3,5,107,38.9,34.3,72.4,16,32,20,4,5,HOU
LAC,UTA,109,44.8,25.6,68.4,20,24,23,9,7,110,46.6,17.1,88.0,14,32,26,7,4,UTA
PHX,SAC,108,52.6,37.5,94.1,6,35,25,4,4,107,44.0,36.8,92.9,9,26,26,12,1,PHX
BOS,WAS,132,57.3,50.0,66.7,10,38,29,10,15,122,47.6,36.8,100.0,8,28,33,9,4,BOS
CHA,CLE,120,50.5,47.5,81.8,10,37,36,10,9,110,47.3,48.5,66.7,12,31,30,4,1,CHA
ATL,IND,115,43.8,33.3,92.6,9,23,25,6,5,157,65.0,52.8,80.0,12,36,41,10,6,IND
MIA,TOR,118,52.9,25.0,89.5,13,33,29,13,7,103,42.2,26.5,85.7,13,28,23,6,3,MIA
CHI,NYK,119,48.5,25.8,81.3,15,29,25,15,3,120,50.5,37.5,76.2,16,37,27,7,6,NYK
MIL,ORL,88,40.0,25.9,91.3,7,27,16,10,4,113,49.4,31.4,94.7,7,36,27,11,5,ORL
BKN,PHI,86,38.6,26.5,76.5,4,38,19,8,6,107,42.7,31.8,73.3,13,44,30,8,6,PHI
DEN,MEM,126,51.7,33.3,84.6,16,38,32,9,5,111,45.0,24.2,72.2,16,27,22,9,2,DEN
MIN,PHX,106,51.4,34.6,80.6,12,24,22,7,5,125,54.7,55.2,83.3,13,19,28,13,3,PHX
LAL,NOP,124,55.2,37.9,94.4,7,32,32,12,3,108,47.7,40.5,78.6,10,29,26,8,1,LAL
DAL,OKC,86,33.0,20.5,82.4,12,29,19,8,2,135,55.7,41.2,81.3,11,47,38,6,6,OKC
DET,SAS,95,39.1,24.2,75.0,11,29,17,7,3,123,53.8,44.1,71.4,12,42,33,9,3,SAS
GSW,UTA,123,47.9,32.6,82.6,12,30,35,10,6,116,51.7,41.2,62.5,14,34,22,6,5,GSW
HOU,LAC,116,48.5,28.9,35.7,17,42,31,7,8,105,39.4,21.6,88.2,16,35,23,13,8,HOU
POR,SAC,82,31.6,15.6,76.5,23,31,18,11,2,121,49.4,38.2,81.5,13,38,29,11,6,SAC
